Reading data
Parsing data
Sorting data
DONE
epoch 0 avg test error: 0.13648325
epoch 1 0.000%, output: 0.510, train error: 0.13091776
epoch 1 56.149%, output: 0.857, train error: 0.0132023785
epoch 1 56.171%, output: 0.852, train error: 0.0066910423
epoch 1 56.193%, output: 0.857, train error: 0.015376477
epoch 1 56.215%, output: 0.862, train error: 0.04301205
epoch 1 56.238%, output: 0.854, train error: 0.00072857575
epoch 1 56.260%, output: 0.854, train error: 0.007918228
epoch 1 56.282%, output: 0.858, train error: 0.0046352204
epoch 1 56.304%, output: 0.860, train error: 0.002474099
epoch 1 56.326%, output: 0.864, train error: 0.018589772
epoch 1 56.348%, output: 0.868, train error: 0.00063448783
epoch 1 56.370%, output: 0.863, train error: 0.008972806
epoch 1 56.392%, output: 0.869, train error: 0.0023542163
epoch 1 56.414%, output: 0.870, train error: 0.00008306983
epoch 1 56.436%, output: 0.870, train error: 0.00012871104
epoch 1 56.458%, output: 0.871, train error: 0.0004069769
epoch 1 56.480%, output: 0.871, train error: 0.0018191076
epoch 1 56.503%, output: 0.871, train error: 0.0022440031
epoch 1 56.525%, output: 0.866, train error: 0.0058757197
epoch 1 56.547%, output: 0.871, train error: 0.008658503
epoch 1 56.569%, output: 0.874, train error: 0.03397842
epoch 1 56.591%, output: 0.868, train error: 0.017438235
epoch 1 56.613%, output: 0.871, train error: 0.008045189
epoch 1 56.635%, output: 0.873, train error: 0.007546928
epoch 1 56.657%, output: 0.878, train error: 0.004194286
epoch 1 56.679%, output: 0.877, train error: 0.00078484457
epoch 1 56.701%, output: 0.878, train error: 0.013662913
epoch 1 56.723%, output: 0.876, train error: 0.0029237063
epoch 1 56.745%, output: 0.876, train error: 0.000008867224
epoch 1 56.767%, output: 0.877, train error: 0.008034788
epoch 1 56.790%, output: 0.880, train error: 0.00845489
epoch 1 56.812%, output: 0.877, train error: 0.00044306135
epoch 1 56.834%, output: 0.877, train error: 0.02045901
epoch 1 56.856%, output: 0.872, train error: 0.016398795
epoch 1 56.878%, output: 0.875, train error: 0.012666688
epoch 1 56.900%, output: 0.880, train error: 0.008628977
epoch 1 56.922%, output: 0.877, train error: 0.00039604417
epoch 1 56.944%, output: 0.875, train error: 0.000000039585203
epoch 1 56.966%, output: 0.875, train error: 0.0028865042
epoch 1 56.988%, output: 0.873, train error: 0.0006835382
epoch 1 57.010%, output: 0.874, train error: 0.000052269217
epoch 1 57.032%, output: 0.876, train error: 0.0028692822
epoch 1 57.055%, output: 0.875, train error: 0.015547937
epoch 1 57.077%, output: 0.881, train error: 0.0066411123
epoch 1 57.099%, output: 0.884, train error: 0.0074963095
epoch 1 57.121%, output: 0.880, train error: 0.038393494
epoch 1 57.143%, output: 0.876, train error: 0.013465999
epoch 1 57.165%, output: 0.871, train error: 0.00001761332
epoch 1 57.187%, output: 0.872, train error: 0.008988124
epoch 1 57.209%, output: 0.877, train error: 0.011379752
epoch 1 57.231%, output: 0.877, train error: 0.00017251768
epoch 1 57.253%, output: 0.878, train error: 0.0033570374
epoch 1 57.275%, output: 0.875, train error: 0.010506022
epoch 1 57.297%, output: 0.878, train error: 0.0054829447
epoch 1 57.319%, output: 0.881, train error: 0.01807333
epoch 1 57.342%, output: 0.879, train error: 0.0004606338
epoch 1 57.364%, output: 0.879, train error: 0.004372213
epoch 1 57.386%, output: 0.877, train error: 0.0000072374755
epoch 1 57.408%, output: 0.876, train error: 0.00073457946
epoch 1 57.430%, output: 0.874, train error: 0.00011429848
epoch 1 57.452%, output: 0.874, train error: 0.00014100509
epoch 1 57.474%, output: 0.875, train error: 0.015621886
epoch 1 57.496%, output: 0.879, train error: 0.0037867103
epoch 1 57.518%, output: 0.881, train error: 0.0034115666
epoch 1 57.540%, output: 0.882, train error: 0.011491731
epoch 1 57.562%, output: 0.874, train error: 0.0067280014
epoch 1 57.584%, output: 0.877, train error: 0.0000011100133
epoch 1 57.607%, output: 0.878, train error: 0.00032141973
epoch 1 57.629%, output: 0.879, train error: 0.07088952
epoch 1 57.651%, output: 0.871, train error: 0.000800751
epoch 1 57.673%, output: 0.872, train error: 0.0002585671
epoch 1 57.695%, output: 0.874, train error: 0.0006293097
epoch 1 57.717%, output: 0.870, train error: 0.0012532425
epoch 1 57.739%, output: 0.869, train error: 0.0006473441
epoch 1 57.761%, output: 0.873, train error: 0.0024491868
epoch 1 57.783%, output: 0.872, train error: 0.0047381613
epoch 1 57.805%, output: 0.870, train error: 0.00048655318
epoch 1 57.827%, output: 0.870, train error: 0.012249743
epoch 1 57.849%, output: 0.873, train error: 0.007460136
epoch 1 57.871%, output: 0.874, train error: 0.032141376
epoch 1 57.894%, output: 0.869, train error: 0.01861481
epoch 1 57.916%, output: 0.865, train error: 0.0009552006
epoch 1 57.938%, output: 0.864, train error: 0.0022983423
epoch 1 57.960%, output: 0.866, train error: 0.0133693395
epoch 1 57.982%, output: 0.862, train error: 0.00043192596
epoch 1 58.004%, output: 0.862, train error: 0.0004374535
epoch 1 58.026%, output: 0.862, train error: 0.02633792
epoch 1 58.048%, output: 0.856, train error: 0.00038931178
epoch 1 58.070%, output: 0.857, train error: 0.0052367514
epoch 1 58.092%, output: 0.856, train error: 0.015508482
epoch 1 58.114%, output: 0.851, train error: 0.00024660552
epoch 1 58.136%, output: 0.852, train error: 0.0007278905
epoch 1 58.159%, output: 0.848, train error: 0.005912685
epoch 1 58.181%, output: 0.847, train error: 0.0003513417
epoch 1 58.203%, output: 0.845, train error: 0.0009230754
epoch 1 58.225%, output: 0.844, train error: 0.00028563628
epoch 1 58.247%, output: 0.844, train error: 0.00745924
epoch 1 58.269%, output: 0.846, train error: 0.0036839112
epoch 1 58.291%, output: 0.846, train error: 0.014333844
epoch 1 58.313%, output: 0.841, train error: 0.02976226
epoch 1 58.335%, output: 0.832, train error: 0.00030579272
epoch 1 58.357%, output: 0.829, train error: 0.028453449
epoch 1 58.379%, output: 0.838, train error: 0.003948017
epoch 1 58.401%, output: 0.842, train error: 0.0039500175
epoch 1 58.423%, output: 0.844, train error: 0.006094485
epoch 1 58.446%, output: 0.851, train error: 0.0103223035
epoch 1 58.468%, output: 0.851, train error: 0.00023703862
epoch 1 58.490%, output: 0.852, train error: 0.013015514
epoch 1 58.512%, output: 0.849, train error: 0.0016372327
epoch 1 58.534%, output: 0.849, train error: 0.022739073
epoch 1 58.556%, output: 0.857, train error: 0.0024941515
epoch 1 58.578%, output: 0.854, train error: 0.0004185559
epoch 1 58.600%, output: 0.853, train error: 0.00648385
epoch 1 58.622%, output: 0.856, train error: 0.015793417
epoch 1 58.644%, output: 0.852, train error: 0.0020398935
epoch 1 58.666%, output: 0.855, train error: 0.007490448
epoch 1 58.688%, output: 0.850, train error: 0.0009030658
epoch 1 58.711%, output: 0.853, train error: 0.011432422
epoch 1 58.733%, output: 0.854, train error: 0.010339752
epoch 1 58.755%, output: 0.859, train error: 0.0000015946234
epoch 1 58.777%, output: 0.861, train error: 0.0020257419
epoch 1 58.799%, output: 0.860, train error: 0.010910211
epoch 1 58.821%, output: 0.864, train error: 0.0029140455
epoch 1 58.843%, output: 0.861, train error: 0.0069807083
epoch 1 58.865%, output: 0.865, train error: 0.0010212176
epoch 1 58.887%, output: 0.868, train error: 0.018814944
epoch 1 58.909%, output: 0.864, train error: 0.0031086954
epoch 1 58.931%, output: 0.861, train error: 0.01594658
epoch 1 58.953%, output: 0.856, train error: 0.0030799094
epoch 1 58.975%, output: 0.859, train error: 0.00010694838
epoch 1 58.998%, output: 0.859, train error: 0.0049211923
epoch 1 59.020%, output: 0.860, train error: 0.022598645
epoch 1 59.042%, output: 0.855, train error: 0.01635126
epoch 1 59.064%, output: 0.851, train error: 0.002183903
epoch 1 59.086%, output: 0.849, train error: 0.0013130684
epoch 1 59.108%, output: 0.849, train error: 0.01308318
epoch 1 59.130%, output: 0.854, train error: 0.047052175
epoch 1 59.152%, output: 0.846, train error: 0.005999358
epoch 1 59.174%, output: 0.848, train error: 0.0010983428
epoch 1 59.196%, output: 0.850, train error: 0.00017210926
epoch 1 59.218%, output: 0.850, train error: 0.000071001676
epoch 1 59.240%, output: 0.849, train error: 0.0000008010668
epoch 1 59.263%, output: 0.850, train error: 0.0002635905
epoch 1 59.285%, output: 0.851, train error: 0.00011720984
epoch 1 59.307%, output: 0.849, train error: 0.013588425
epoch 1 59.329%, output: 0.854, train error: 0.000007206401
epoch 1 59.351%, output: 0.853, train error: 0.00031296362
epoch 1 59.373%, output: 0.857, train error: 0.000060552757
epoch 1 59.395%, output: 0.856, train error: 0.025977615
epoch 1 59.417%, output: 0.845, train error: 0.05439623
epoch 1 59.439%, output: 0.836, train error: 0.010163784
epoch 1 59.461%, output: 0.838, train error: 0.016197452
epoch 1 59.483%, output: 0.846, train error: 0.024574513
epoch 1 59.505%, output: 0.840, train error: 0.025498029
epoch 1 59.527%, output: 0.849, train error: 0.017319022
epoch 1 59.550%, output: 0.844, train error: 0.0059414846
epoch 1 59.572%, output: 0.845, train error: 0.005081255
epoch 1 59.594%, output: 0.851, train error: 0.013268826
epoch 1 59.616%, output: 0.856, train error: 0.025184078
epoch 1 59.638%, output: 0.846, train error: 0.008031744
epoch 1 59.660%, output: 0.853, train error: 0.015620604
epoch 1 59.682%, output: 0.857, train error: 0.000045432873
epoch 1 59.704%, output: 0.857, train error: 0.010275788
epoch 1 59.726%, output: 0.858, train error: 0.0041058185
epoch 1 59.748%, output: 0.857, train error: 0.004685521
epoch 1 59.770%, output: 0.864, train error: 0.008098097
epoch 1 59.792%, output: 0.862, train error: 0.013182155
epoch 1 59.815%, output: 0.870, train error: 0.0014216988
epoch 1 59.837%, output: 0.868, train error: 0.00036494932
epoch 1 59.859%, output: 0.871, train error: 0.0027255826
epoch 1 59.881%, output: 0.867, train error: 0.013772446
epoch 1 59.903%, output: 0.864, train error: 0.012201447
epoch 1 59.925%, output: 0.867, train error: 0.0010054503
epoch 1 59.947%, output: 0.865, train error: 0.008129419
epoch 1 59.969%, output: 0.871, train error: 0.004399916
epoch 1 59.991%, output: 0.866, train error: 0.019299846
epoch 1 60.013%, output: 0.866, train error: 0.01018852
epoch 1 60.035%, output: 0.867, train error: 0.0013147105
epoch 1 60.057%, output: 0.867, train error: 0.000067375775
epoch 1 60.079%, output: 0.865, train error: 0.000114917435
epoch 1 60.102%, output: 0.865, train error: 0.0016566807
epoch 1 60.124%, output: 0.867, train error: 0.035648536
epoch 1 60.146%, output: 0.859, train error: 0.0005627047
epoch 1 60.168%, output: 0.860, train error: 0.07551835
epoch 1 60.190%, output: 0.849, train error: 0.0005319984
epoch 1 60.212%, output: 0.849, train error: 0.00027024336
epoch 1 60.234%, output: 0.849, train error: 0.00057299074
epoch 1 60.256%, output: 0.846, train error: 0.0035540566
epoch 1 60.278%, output: 0.843, train error: 0.0062494967
epoch 1 60.300%, output: 0.846, train error: 0.011937219
epoch 1 60.322%, output: 0.852, train error: 0.026435148
epoch 1 60.344%, output: 0.848, train error: 0.020202009
epoch 1 60.367%, output: 0.838, train error: 0.011053624
epoch 1 60.389%, output: 0.842, train error: 0.025006734
epoch 1 60.411%, output: 0.849, train error: 0.009162876
epoch 1 60.433%, output: 0.855, train error: 0.004646395
epoch 1 60.455%, output: 0.857, train error: 0.004565959
epoch 1 60.477%, output: 0.860, train error: 0.0040488886
epoch 1 60.499%, output: 0.864, train error: 0.011446932
epoch 1 60.521%, output: 0.869, train error: 0.0065303445
epoch 1 60.543%, output: 0.867, train error: 0.0038087347
epoch 1 60.565%, output: 0.869, train error: 0.0027848447
epoch 1 60.587%, output: 0.873, train error: 0.014161898
epoch 1 60.609%, output: 0.871, train error: 0.015955148
epoch 1 60.631%, output: 0.872, train error: 0.09197525
epoch 1 60.654%, output: 0.864, train error: 0.000063763015
epoch 1 60.676%, output: 0.864, train error: 0.009193506
epoch 1 60.698%, output: 0.859, train error: 0.00063088664
epoch 1 60.720%, output: 0.863, train error: 0.000527704
epoch 1 60.742%, output: 0.859, train error: 0.002242744
epoch 1 60.764%, output: 0.862, train error: 0.01301429
epoch 1 60.786%, output: 0.866, train error: 0.00021710568
epoch 1 60.808%, output: 0.866, train error: 0.0010334175
epoch 1 60.830%, output: 0.867, train error: 0.0011976439
epoch 1 60.852%, output: 0.861, train error: 0.001498847
epoch 1 60.874%, output: 0.863, train error: 0.012016839
epoch 1 60.896%, output: 0.868, train error: 0.0046600397
epoch 1 60.919%, output: 0.869, train error: 0.04620323
epoch 1 60.941%, output: 0.860, train error: 0.0019384476
epoch 1 60.963%, output: 0.863, train error: 0.000000085579416
epoch 1 60.985%, output: 0.865, train error: 0.0029748369
epoch 1 61.007%, output: 0.860, train error: 0.06891779
epoch 1 61.029%, output: 0.852, train error: 0.046179302
epoch 1 61.051%, output: 0.844, train error: 0.006634576
epoch 1 61.073%, output: 0.844, train error: 0.013304882
epoch 1 61.095%, output: 0.839, train error: 0.007854541
epoch 1 61.117%, output: 0.842, train error: 0.019117856
epoch 1 61.139%, output: 0.840, train error: 0.0019423597
epoch 1 61.161%, output: 0.838, train error: 0.006781142
epoch 1 61.183%, output: 0.841, train error: 0.0019733699
epoch 1 61.206%, output: 0.841, train error: 0.064202785
epoch 1 61.228%, output: 0.830, train error: 0.06607855
epoch 1 61.250%, output: 0.815, train error: 0.0041854894
epoch 1 61.272%, output: 0.820, train error: 0.0058488124
epoch 1 61.294%, output: 0.825, train error: 0.014634753
epoch 1 61.316%, output: 0.818, train error: 0.0031564268
epoch 1 61.338%, output: 0.822, train error: 0.0026241846
epoch 1 61.360%, output: 0.824, train error: 0.0002096409
epoch 1 61.382%, output: 0.823, train error: 0.0009807467
epoch 1 61.404%, output: 0.828, train error: 0.0041978383
epoch 1 61.426%, output: 0.832, train error: 0.0010779263
epoch 1 61.448%, output: 0.833, train error: 0.010789801
epoch 1 61.471%, output: 0.839, train error: 0.001861882
epoch 1 61.493%, output: 0.841, train error: 0.004608662
epoch 1 61.515%, output: 0.844, train error: 0.0014436729
epoch 1 61.537%, output: 0.843, train error: 0.0017015125
epoch 1 61.559%, output: 0.846, train error: 0.03117545
epoch 1 61.581%, output: 0.837, train error: 0.002315353
epoch 1 61.603%, output: 0.841, train error: 0.0006734775
epoch 1 61.625%, output: 0.844, train error: 0.017989114
epoch 1 61.647%, output: 0.849, train error: 0.00018901871
epoch 1 61.669%, output: 0.849, train error: 0.0009276119
epoch 1 61.691%, output: 0.847, train error: 0.011439116
epoch 1 61.713%, output: 0.841, train error: 0.00018071727
epoch 1 61.735%, output: 0.842, train error: 0.012958755
epoch 1 61.758%, output: 0.846, train error: 0.0019567555
epoch 1 61.780%, output: 0.850, train error: 0.0015266613
epoch 1 61.802%, output: 0.851, train error: 0.0030804055
epoch 1 61.824%, output: 0.855, train error: 0.00032728296
epoch 1 61.846%, output: 0.853, train error: 0.0014218921
epoch 1 61.868%, output: 0.851, train error: 0.0002678227
epoch 1 61.890%, output: 0.849, train error: 0.0046393443
epoch 1 61.912%, output: 0.848, train error: 0.012753669
epoch 1 61.934%, output: 0.852, train error: 0.000015484533
epoch 1 61.956%, output: 0.853, train error: 0.0022081588
epoch 1 61.978%, output: 0.853, train error: 0.01550872
epoch 1 62.000%, output: 0.858, train error: 0.050033018
epoch 1 62.023%, output: 0.850, train error: 0.00097041804
epoch 1 62.045%, output: 0.850, train error: 0.0026549175
epoch 1 62.067%, output: 0.848, train error: 0.023125026
epoch 1 62.089%, output: 0.856, train error: 0.016548863
epoch 1 62.111%, output: 0.851, train error: 0.020754078
epoch 1 62.133%, output: 0.859, train error: 0.0005202681
epoch 1 62.155%, output: 0.859, train error: 0.054633986
epoch 1 62.177%, output: 0.849, train error: 0.004310625
epoch 1 62.199%, output: 0.850, train error: 0.00023035072
epoch 1 62.221%, output: 0.845, train error: 0.004412387
epoch 1 62.243%, output: 0.847, train error: 0.003541787
epoch 1 62.265%, output: 0.849, train error: 0.0033181882
epoch 1 62.287%, output: 0.849, train error: 0.000003281548
epoch 1 62.310%, output: 0.851, train error: 0.00039694618
epoch 1 62.332%, output: 0.851, train error: 0.0010555158
epoch 1 62.354%, output: 0.853, train error: 0.014871548
epoch 1 62.376%, output: 0.858, train error: 0.000596125
epoch 1 62.398%, output: 0.857, train error: 0.0021424312
epoch 1 62.420%, output: 0.859, train error: 0.0015177779
epoch 1 62.442%, output: 0.862, train error: 0.0035936874
epoch 1 62.464%, output: 0.863, train error: 0.000073361414
epoch 1 62.486%, output: 0.865, train error: 0.009369657
epoch 1 62.508%, output: 0.860, train error: 0.006557095
epoch 1 62.530%, output: 0.857, train error: 0.001744821
epoch 1 62.552%, output: 0.853, train error: 0.0003873737
epoch 1 62.575%, output: 0.855, train error: 0.0055971467
epoch 1 62.597%, output: 0.853, train error: 0.0019025372
